city,timestamp,pm2_5,pm10,no2,so2,o3,co,temp_c,humidity,windspeed_kph,pressure_mb
Jaipur,1772622000,37.73,89.72,5.73,2.71,127.65,207.2,25.69,14,10.404,1009
Jaipur,1772625600,38.79,90.17,11.05,2.71,110.64,250.69,25.69,14,10.404,1009
Jaipur,1772629200,39.88,90.97,16.58,2.77,92.8,295.03,25.69,14,10.404,1009
Jaipur,1772632800,41.38,91.84,17.98,3.03,79.78,330.02,25.69,14,10.404,1009
Jaipur,1772636400,42.92,91.81,18.29,3.43,70.5,358.32,25.69,14,10.404,1009
Jaipur,1772640000,43.61,90.23,17.87,3.66,61.71,374.48,25.69,14,10.404,1009
Jaipur,1772643600,45.2,91.96,17.79,3.74,55.21,396.66,25.69,14,10.404,1009
Jaipur,1772647200,46.63,93.79,17.56,3.81,51.06,410.82,25.69,14,10.404,1009
Jaipur,1772650800,47.55,94.2,15.98,3.65,48.05,405.16,25.69,14,10.404,1009
Jaipur,1772654400,49.25,95.82,13.8,2.96,43.76,401.21,25.69,14,10.404,1009
Jaipur,1772658000,50.64,96.38,11.9,2.27,40.0,396.18,25.69,14,10.404,1009
Jaipur,1772661600,51.36,96.47,10.21,1.81,37.62,384.39,25.69,14,10.404,1009
Jaipur,1772665200,52.56,99.99,9.04,1.8,38.98,373.13,25.69,14,10.404,1009
Jaipur,1772668800,54.11,106.15,8.33,2.04,44.45,360.82,25.69,14,10.404,1009
Jaipur,1772672400,56.09,116.01,7.57,2.86,60.3,334.35,25.69,14,10.404,1009
Jaipur,1772676000,57.9,121.86,8.13,3.76,74.74,315.66,25.69,14,10.404,1009
Jaipur,1772679600,59.44,126.59,8.63,4.65,86.87,303.27,25.69,14,10.404,1009
Jaipur,1772683200,59.46,137.27,5.71,6.23,110.32,263.57,25.69,14,10.404,1009
Jaipur,1772686800,58.69,140.29,3.8,6.77,122.05,243.08,25.69,14,10.404,1009
Jaipur,1772690400,60.06,146.0,2.41,6.84,133.99,228.94,25.69,14,10.404,1009
Jaipur,1772694000,51.6,137.97,1.03,5.23,138.74,178.4,25.69,14,10.404,1009
Jaipur,1772697600,45.54,121.09,0.81,4.19,136.04,159.72,25.69,14,10.404,1009
Jaipur,1772701200,43.24,112.53,0.86,3.87,135.5,155.1,25.69,14,10.404,1009
Jaipur,1772704800,43.4,107.57,2.13,3.81,131.86,168.72,25.69,14,10.404,1009
Jaipur,1772708400,44.58,104.67,5.1,3.85,122.14,199.6,25.69,14,10.404,1009
Jaipur,1772712000,45.37,102.63,9.69,3.9,109.01,237.46,25.69,14,10.404,1009
Jaipur,1772715600,46.24,101.32,13.93,4.0,96.2,271.33,25.69,14,10.404,1009
Jaipur,1772719200,47.16,98.63,13.93,4.33,90.45,289.44,25.69,14,10.404,1009
Jaipur,1772722800,47.05,92.71,12.87,4.74,88.08,296.65,25.69,14,10.404,1009
Jaipur,1772726400,44.54,82.61,11.6,4.71,82.42,295.08,25.69,14,10.404,1009
Jaipur,1772730000,42.43,74.67,11.34,4.53,76.3,301.99,25.69,14,10.404,1009
Jaipur,1772733600,39.75,67.01,11.13,4.17,70.8,303.81,25.69,14,10.404,1009
Jaipur,1772737200,36.43,59.32,10.35,3.56,65.73,296.49,25.69,14,10.404,1009
Jaipur,1772740800,33.59,53.49,9.12,3.03,63.3,287.15,25.69,14,10.404,1009
Jaipur,1772744400,30.95,49.04,7.77,2.61,63.72,274.64,25.69,14,10.404,1009
Jaipur,1772748000,27.95,45.42,6.2,2.3,67.84,249.87,25.69,14,10.404,1009
Jaipur,1772751600,25.89,43.04,5.18,2.11,70.57,231.47,25.69,14,10.404,1009
Jaipur,1772755200,24.59,41.74,4.82,2.03,71.53,219.26,25.69,14,10.404,1009
Jaipur,1772758800,23.91,41.77,5.38,2.11,71.54,214.62,25.69,14,10.404,1009
Jaipur,1772762400,23.97,43.66,7.31,2.36,70.15,225.32,25.69,14,10.404,1009
Jaipur,1772766000,24.43,46.72,8.64,2.64,70.98,240.15,25.69,14,10.404,1009
Jaipur,1772769600,25.12,50.15,7.53,2.87,76.34,244.03,25.69,14,10.404,1009
Jaipur,1772773200,26.68,54.01,6.03,3.06,86.08,241.11,25.69,14,10.404,1009
Jaipur,1772776800,31.42,61.23,4.04,3.24,105.55,232.65,25.69,14,10.404,1009
Jaipur,1772780400,26.04,50.46,1.2,2.79,131.44,161.87,25.69,14,10.404,1009
Jaipur,1772784000,22.46,41.1,0.82,2.02,133.07,141.26,25.69,14,10.404,1009
Jaipur,1772787600,21.97,38.95,0.84,1.68,133.39,138.22,25.69,14,10.404,1009
Jaipur,1772791200,23.39,39.93,2.66,1.63,126.36,160.82,25.69,14,10.404,1009
Jaipur,1772794800,25.69,42.19,6.32,1.7,113.24,205.61,25.69,14,10.404,1009
Jaipur,1772798400,27.55,44.13,11.69,1.77,96.48,255.43,25.69,14,10.404,1009
Jaipur,1772802000,29.19,46.15,17.37,1.88,79.56,300.4,25.69,14,10.404,1009
Jaipur,1772805600,31.08,48.63,18.54,2.06,69.83,333.89,25.69,14,10.404,1009
Lucknow,1772413200,59.53,87.98,9.08,1.33,30.57,407.3,26.61,18,3.2760000000000002,1008
Lucknow,1772416800,59.95,91.02,9.62,1.71,28.99,423.86,26.61,18,3.2760000000000002,1008
Lucknow,1772420400,60.31,94.31,8.6,2.08,32.75,434.28,26.61,18,3.2760000000000002,1008
Lucknow,1772424000,60.56,98.41,6.29,2.87,55.27,397.16,26.61,18,3.2760000000000002,1008
Lucknow,1772427600,61.88,100.24,4.75,3.48,75.46,373.85,26.61,18,3.2760000000000002,1008
Lucknow,1772431200,66.47,104.9,3.24,4.12,99.16,354.7,26.61,18,3.2760000000000002,1008
Lucknow,1772434800,52.92,98.58,1.0,6.0,145.0,231.31,26.61,18,3.2760000000000002,1008
Lucknow,1772438400,48.37,97.31,0.73,4.98,147.37,204.43,26.61,18,3.2760000000000002,1008
Lucknow,1772442000,46.77,96.36,0.77,4.51,146.34,197.96,26.61,18,3.2760000000000002,1008
Lucknow,1772445600,47.67,96.38,1.4,4.4,141.38,208.4,26.61,18,3.2760000000000002,1008
Lucknow,1772449200,49.42,96.51,2.57,4.37,130.82,226.87,26.61,18,3.2760000000000002,1008
Lucknow,1772452800,50.58,97.18,4.24,4.31,120.06,246.63,26.61,18,3.2760000000000002,1008
Lucknow,1772456400,51.54,97.55,5.93,4.3,107.87,270.68,26.61,18,3.2760000000000002,1008
Lucknow,1772460000,53.19,98.85,6.98,4.43,98.18,300.37,26.61,18,3.2760000000000002,1008
Lucknow,1772463600,54.74,99.9,7.57,4.45,91.68,324.61,26.61,18,3.2760000000000002,1008
Lucknow,1772467200,55.46,98.57,8.0,4.24,83.28,345.94,26.61,18,3.2760000000000002,1008
Lucknow,1772470800,57.4,99.67,8.8,4.05,74.44,376.9,26.61,18,3.2760000000000002,1008
Lucknow,1772474400,59.03,100.44,9.39,3.62,67.01,396.42,26.61,18,3.2760000000000002,1008
Lucknow,1772478000,59.38,99.18,9.24,2.98,61.04,394.74,26.61,18,3.2760000000000002,1008
Lucknow,1772481600,60.24,99.36,8.67,2.6,58.01,393.3,26.61,18,3.2760000000000002,1008
Lucknow,1772485200,61.32,100.15,8.06,2.35,56.1,390.78,26.61,18,3.2760000000000002,1008
Lucknow,1772488800,61.7,99.56,7.6,2.06,52.71,387.33,26.61,18,3.2760000000000002,1008
Lucknow,1772492400,62.31,98.92,7.57,1.7,47.37,391.88,26.61,18,3.2760000000000002,1008
Lucknow,1772496000,62.87,98.78,7.72,1.4,41.67,399.64,26.61,18,3.2760000000000002,1008
Lucknow,1772499600,64.51,103.0,8.64,1.44,36.51,420.76,26.61,18,3.2760000000000002,1008
Lucknow,1772503200,64.83,106.63,9.44,1.69,32.27,442.64,26.61,18,3.2760000000000002,1008
Lucknow,1772506800,65.26,112.14,8.5,1.99,34.37,457.29,26.61,18,3.2760000000000002,1008
Lucknow,1772510400,66.43,122.25,6.1,2.75,57.68,419.89,26.61,18,3.2760000000000002,1008
Lucknow,1772514000,69.62,128.2,4.59,3.0,79.99,398.53,26.61,18,3.2760000000000002,1008
Lucknow,1772517600,76.13,135.74,3.09,3.15,104.07,381.99,26.61,18,3.2760000000000002,1008
Lucknow,1772521200,58.32,119.53,0.99,4.83,143.9,241.7,26.61,18,3.2760000000000002,1008
Lucknow,1772524800,52.87,115.02,0.72,4.36,146.9,204.46,26.61,18,3.2760000000000002,1008
Lucknow,1772528400,51.27,111.43,0.77,4.05,147.09,196.48,26.61,18,3.2760000000000002,1008
Lucknow,1772532000,51.79,108.22,1.48,4.0,142.84,207.1,26.61,18,3.2760000000000002,1008
Lucknow,1772535600,53.19,105.71,3.03,3.99,131.33,230.69,26.61,18,3.2760000000000002,1008
Lucknow,1772539200,54.15,104.35,5.42,3.98,118.6,258.67,26.61,18,3.2760000000000002,1008
Lucknow,1772542800,55.18,103.39,8.11,4.05,102.21,295.86,26.61,18,3.2760000000000002,1008
Lucknow,1772546400,57.37,103.92,10.1,4.17,86.98,346.77,26.61,18,3.2760000000000002,1008
Lucknow,1772550000,59.47,104.44,11.55,4.12,75.9,393.75,26.61,18,3.2760000000000002,1008
Lucknow,1772553600,60.01,102.27,12.18,3.82,66.32,422.7,26.61,18,3.2760000000000002,1008
Lucknow,1772557200,61.01,100.91,12.82,3.64,59.8,454.78,26.61,18,3.2760000000000002,1008
Lucknow,1772560800,61.09,97.68,13.08,3.33,55.22,472.55,26.61,18,3.2760000000000002,1008
Lucknow,1772564400,59.84,92.33,12.52,2.8,51.45,466.69,26.61,18,3.2760000000000002,1008
Lucknow,1772568000,59.73,89.77,11.88,2.38,47.51,466.54,26.61,18,3.2760000000000002,1008
Lucknow,1772571600,60.33,88.96,11.49,1.98,42.53,469.59,26.61,18,3.2760000000000002,1008
Lucknow,1772575200,60.94,88.53,11.22,1.65,37.11,470.98,26.61,18,3.2760000000000002,1008
Lucknow,1772578800,61.85,89.03,11.02,1.42,33.14,473.55,26.61,18,3.2760000000000002,1008
Lucknow,1772582400,62.99,91.09,10.78,1.29,30.91,472.9,26.61,18,3.2760000000000002,1008
Lucknow,1772586000,63.41,95.51,10.16,1.48,32.64,461.4,26.61,18,3.2760000000000002,1008
Lucknow,1772589600,64.18,100.85,10.32,1.84,33.13,467.79,26.61,18,3.2760000000000002,1008
Lucknow,1772593200,65.43,107.34,8.97,2.2,37.07,477.0,26.61,18,3.2760000000000002,1008
Lucknow,1772596800,68.32,115.36,7.46,2.61,49.12,476.88,26.61,18,3.2760000000000002,1008
Lucknow,1772600400,75.48,124.9,6.16,3.08,71.75,471.43,26.61,18,3.2760000000000002,1008
Lucknow,1772604000,89.3,139.46,4.1,3.83,105.77,460.77,26.61,18,3.2760000000000002,1008
Lucknow,1772607600,78.8,126.63,1.79,9.35,151.59,340.88,26.61,18,3.2760000000000002,1008
Lucknow,1772611200,73.64,119.53,1.41,10.39,162.0,298.95,26.61,18,3.2760000000000002,1008
Lucknow,1772614800,71.73,117.14,1.43,10.16,166.42,282.13,26.61,18,3.2760000000000002,1008
Lucknow,1772618400,70.03,115.24,1.99,9.5,165.26,277.53,26.61,18,3.2760000000000002,1008
Lucknow,1772622000,68.55,112.82,3.23,8.57,155.15,284.05,26.61,18,3.2760000000000002,1008
Lucknow,1772625600,66.97,110.75,5.15,7.84,142.95,296.42,26.61,18,3.2760000000000002,1008
Lucknow,1772629200,66.7,109.68,7.63,7.15,123.68,326.03,26.61,18,3.2760000000000002,1008
Lucknow,1772632800,68.34,110.99,9.79,6.44,103.09,375.29,26.61,18,3.2760000000000002,1008
Lucknow,1772636400,69.91,112.66,11.29,5.69,88.1,421.23,26.61,18,3.2760000000000002,1008
Lucknow,1772640000,70.09,112.02,12.1,4.87,75.56,451.03,26.61,18,3.2760000000000002,1008
Lucknow,1772643600,71.61,113.44,12.77,4.43,66.69,483.02,26.61,18,3.2760000000000002,1008
Lucknow,1772647200,73.27,114.44,13.14,3.93,59.35,506.03,26.61,18,3.2760000000000002,1008
Lucknow,1772650800,73.89,113.59,12.85,3.21,52.46,509.09,26.61,18,3.2760000000000002,1008
Lucknow,1772654400,75.12,114.65,12.51,2.66,46.27,515.4,26.61,18,3.2760000000000002,1008
Lucknow,1772658000,76.4,116.32,12.26,2.25,40.59,524.21,26.61,18,3.2760000000000002,1008
Lucknow,1772661600,76.86,117.26,12.01,1.9,35.58,526.88,26.61,18,3.2760000000000002,1008
Lucknow,1772665200,76.1,116.77,11.55,1.48,31.78,519.8,26.61,18,3.2760000000000002,1008
Lucknow,1772668800,73.75,114.26,11.01,1.18,29.27,504.09,26.61,18,3.2760000000000002,1008
Lucknow,1772672400,70.13,110.82,10.8,1.14,26.7,488.41,26.61,18,3.2760000000000002,1008
Lucknow,1772676000,67.72,110.79,11.34,1.44,24.0,496.41,26.61,18,3.2760000000000002,1008
Lucknow,1772679600,65.85,112.8,9.64,1.72,27.21,501.16,26.61,18,3.2760000000000002,1008
Lucknow,1772683200,64.34,117.91,7.06,2.03,46.08,456.55,26.61,18,3.2760000000000002,1008
Lucknow,1772686800,66.99,120.99,5.42,2.21,68.57,428.63,26.61,18,3.2760000000000002,1008
Lucknow,1772690400,76.7,130.76,3.64,2.44,97.5,413.3,26.61,18,3.2760000000000002,1008
Lucknow,1772694000,67.9,129.76,1.6,7.17,137.34,305.28,26.61,18,3.2760000000000002,1008
Lucknow,1772697600,65.63,126.74,1.28,9.06,147.76,264.41,26.61,18,3.2760000000000002,1008
Lucknow,1772701200,65.81,126.65,1.32,9.57,152.95,249.88,26.61,18,3.2760000000000002,1008
Lucknow,1772704800,68.03,128.79,1.89,9.6,154.57,254.21,26.61,18,3.2760000000000002,1008
Lucknow,1772708400,69.97,129.59,3.11,9.12,148.14,268.97,26.61,18,3.2760000000000002,1008
Lucknow,1772712000,71.47,130.49,5.03,8.71,138.17,288.55,26.61,18,3.2760000000000002,1008
Lucknow,1772715600,73.51,130.79,7.5,8.05,120.08,325.12,26.61,18,3.2760000000000002,1008
Lucknow,1772719200,76.83,133.04,9.3,7.38,103.13,375.1,26.61,18,3.2760000000000002,1008
Lucknow,1772722800,80.02,135.72,10.28,6.78,93.06,417.26,26.61,18,3.2760000000000002,1008
Lucknow,1772726400,81.75,134.78,10.71,6.0,83.52,447.88,26.61,18,3.2760000000000002,1008
Lucknow,1772730000,85.51,135.74,11.35,5.54,75.78,488.01,26.61,18,3.2760000000000002,1008
Lucknow,1772733600,90.5,138.1,11.85,5.3,70.53,525.92,26.61,18,3.2760000000000002,1008
Lucknow,1772737200,95.43,140.11,11.74,4.73,64.7,551.92,26.61,18,3.2760000000000002,1008
Lucknow,1772740800,101.25,143.65,11.99,3.62,55.17,590.18,26.61,18,3.2760000000000002,1008
Lucknow,1772744400,107.2,148.92,12.33,2.78,45.92,630.73,26.61,18,3.2760000000000002,1008
Lucknow,1772748000,112.1,153.79,12.56,2.22,37.47,660.49,26.61,18,3.2760000000000002,1008
Lucknow,1772751600,115.7,157.71,12.55,1.79,30.87,680.08,26.61,18,3.2760000000000002,1008
Lucknow,1772755200,116.94,159.18,12.43,1.46,25.31,685.9,26.61,18,3.2760000000000002,1008
Lucknow,1772758800,115.76,158.75,12.69,1.43,19.9,690.41,26.61,18,3.2760000000000002,1008
Lucknow,1772762400,115.3,161.78,13.78,1.91,15.16,720.52,26.61,18,3.2760000000000002,1008
Lucknow,1772766000,115.22,166.09,12.44,2.42,17.11,749.04,26.61,18,3.2760000000000002,1008
Lucknow,1772769600,122.41,178.05,10.01,4.86,41.66,713.73,26.61,18,3.2760000000000002,1008
Lucknow,1772773200,132.79,188.32,8.3,6.13,70.01,701.58,26.61,18,3.2760000000000002,1008
Lucknow,1772776800,153.01,207.7,6.04,7.03,108.26,706.86,26.61,18,3.2760000000000002,1008
Lucknow,1772780400,144.67,196.44,1.97,23.1,182.96,498.22,26.61,18,3.2760000000000002,1008
Lucknow,1772784000,121.95,171.63,1.46,20.61,183.72,421.11,26.61,18,3.2760000000000002,1008
Lucknow,1772787600,118.86,167.18,1.56,18.86,182.7,405.1,26.61,18,3.2760000000000002,1008
Lucknow,1772791200,122.6,169.64,3.14,16.73,170.1,428.63,26.61,18,3.2760000000000002,1008
Lucknow,1772794800,126.81,173.07,6.19,14.0,147.06,473.22,26.61,18,3.2760000000000002,1008
Lucknow,1772798400,128.9,175.37,10.11,12.04,125.31,519.55,26.61,18,3.2760000000000002,1008
Lucknow,1772802000,132.47,180.26,13.19,11.27,108.24,575.3,26.61,18,3.2760000000000002,1008
Lucknow,1772805600,139.61,189.72,14.91,11.32,96.27,643.61,26.61,18,3.2760000000000002,1008
Kanpur,1772413200,53.06,84.52,4.88,1.55,50.1,300.82,26.67,23,9.684,1008
Kanpur,1772416800,53.18,85.35,5.13,1.97,50.51,307.29,26.67,23,9.684,1008
Kanpur,1772420400,53.21,86.39,5.13,2.39,50.48,320.02,26.67,23,9.684,1008
Kanpur,1772424000,53.85,88.19,4.5,2.78,55.35,331.85,26.67,23,9.684,1008
Kanpur,1772427600,54.99,89.19,3.73,3.03,65.89,339.6,26.67,23,9.684,1008
Kanpur,1772431200,60.43,94.81,2.76,3.57,84.74,336.92,26.67,23,9.684,1008
Kanpur,1772434800,52.63,98.08,1.57,9.89,143.16,214.01,26.67,23,9.684,1008
Kanpur,1772438400,49.13,98.35,1.01,7.18,147.53,194.02,26.67,23,9.684,1008
Kanpur,1772442000,47.32,98.12,0.9,5.86,146.65,187.84,26.67,23,9.684,1008
Kanpur,1772445600,47.1,98.72,1.0,5.0,143.99,189.3,26.67,23,9.684,1008
Kanpur,1772449200,47.63,99.09,1.26,4.46,139.09,195.34,26.67,23,9.684,1008
Kanpur,1772452800,48.05,99.5,1.7,4.14,134.61,201.91,26.67,23,9.684,1008
Kanpur,1772456400,48.54,96.79,2.66,3.83,118.3,219.8,26.67,23,9.684,1008
Kanpur,1772460000,49.98,95.59,3.92,3.66,98.63,253.73,26.67,23,9.684,1008
Kanpur,1772463600,51.62,96.79,5.19,3.6,84.59,288.86,26.67,23,9.684,1008
Kanpur,1772467200,52.93,97.68,6.21,3.46,73.87,317.91,26.67,23,9.684,1008
Kanpur,1772470800,54.88,98.23,7.14,3.17,64.05,346.62,26.67,23,9.684,1008
Kanpur,1772474400,56.4,97.29,7.93,2.6,54.33,368.32,26.67,23,9.684,1008
Kanpur,1772478000,56.25,93.97,8.25,1.93,44.64,372.72,26.67,23,9.684,1008
Kanpur,1772481600,56.8,94.08,8.34,1.63,38.64,382.69,26.67,23,9.684,1008
Kanpur,1772485200,57.53,96.43,8.06,1.57,36.67,388.5,26.67,23,9.684,1008
Kanpur,1772488800,58.5,99.56,7.23,1.78,39.99,383.78,26.67,23,9.684,1008
Kanpur,1772492400,58.9,98.29,7.08,1.52,36.66,391.66,26.67,23,9.684,1008
Kanpur,1772496000,59.11,96.72,7.25,1.23,31.63,402.72,26.67,23,9.684,1008
Kanpur,1772499600,59.58,99.95,7.96,1.25,29.43,403.06,26.67,23,9.684,1008
Kanpur,1772503200,59.47,102.92,8.46,1.55,27.44,415.71,26.67,23,9.684,1008
Kanpur,1772506800,59.68,108.09,7.44,1.95,30.73,424.06,26.67,23,9.684,1008
Kanpur,1772510400,60.46,116.15,5.74,2.66,48.06,403.78,26.67,23,9.684,1008
Kanpur,1772514000,63.98,121.88,4.48,2.99,67.26,388.98,26.67,23,9.684,1008
Kanpur,1772517600,71.27,131.43,2.97,3.44,92.34,365.07,26.67,23,9.684,1008
Kanpur,1772521200,57.82,133.49,1.1,6.26,141.88,219.82,26.67,23,9.684,1008
Kanpur,1772524800,54.17,131.7,0.83,5.49,144.64,191.31,26.67,23,9.684,1008
Kanpur,1772528400,52.83,128.24,0.84,5.21,144.03,183.38,26.67,23,9.684,1008
Kanpur,1772532000,53.32,125.18,1.32,5.0,139.32,189.82,26.67,23,9.684,1008
Kanpur,1772535600,54.55,122.22,2.31,4.75,129.31,205.6,26.67,23,9.684,1008
Kanpur,1772539200,55.48,120.6,3.85,4.55,119.6,224.34,26.67,23,9.684,1008
Kanpur,1772542800,56.21,117.81,5.64,4.3,104.82,248.98,26.67,23,9.684,1008
Kanpur,1772546400,57.75,116.29,6.96,4.13,90.07,284.68,26.67,23,9.684,1008
Kanpur,1772550000,59.3,115.64,8.11,4.02,79.25,320.47,26.67,23,9.684,1008
Kanpur,1772553600,59.84,113.59,8.91,3.84,70.27,347.57,26.67,23,9.684,1008
Kanpur,1772557200,61.14,112.7,9.69,3.57,62.24,377.12,26.67,23,9.684,1008
Kanpur,1772560800,62.04,110.5,10.35,3.05,54.14,400.48,26.67,23,9.684,1008
Kanpur,1772564400,61.65,106.0,10.34,2.37,46.67,405.68,26.67,23,9.684,1008
Kanpur,1772568000,62.06,103.86,9.98,1.94,41.94,411.87,26.67,23,9.684,1008
Kanpur,1772571600,62.84,103.19,9.53,1.65,38.69,415.5,26.67,23,9.684,1008
Kanpur,1772575200,62.76,102.22,8.89,1.43,36.15,410.64,26.67,23,9.684,1008
Kanpur,1772578800,62.6,102.09,8.36,1.28,34.85,405.64,26.67,23,9.684,1008
Kanpur,1772582400,62.18,102.79,7.85,1.21,35.33,396.72,26.67,23,9.684,1008
Kanpur,1772586000,61.22,104.59,7.38,1.32,37.88,384.13,26.67,23,9.684,1008
Kanpur,1772589600,60.52,107.34,7.52,1.58,40.04,382.77,26.67,23,9.684,1008
Kanpur,1772593200,60.11,110.56,6.69,1.85,45.89,381.53,26.67,23,9.684,1008
Kanpur,1772596800,60.79,114.44,5.36,2.12,60.04,370.14,26.67,23,9.684,1008
Kanpur,1772600400,63.82,117.54,4.11,2.33,79.02,356.46,26.67,23,9.684,1008
Kanpur,1772604000,69.69,122.6,2.69,2.66,103.96,336.52,26.67,23,9.684,1008
Kanpur,1772607600,56.76,109.04,1.15,5.25,147.98,234.83,26.67,23,9.684,1008
Kanpur,1772611200,51.44,102.1,0.9,5.16,151.45,205.81,26.67,23,9.684,1008
Kanpur,1772614800,49.75,100.0,0.91,4.88,151.06,197.81,26.67,23,9.684,1008
Kanpur,1772618400,50.57,100.43,1.34,4.69,147.17,204.61,26.67,23,9.684,1008
Kanpur,1772622000,52.06,100.62,2.31,4.43,136.94,220.19,26.67,23,9.684,1008
Kanpur,1772625600,52.77,100.79,3.85,4.23,126.05,237.24,26.67,23,9.684,1008
Kanpur,1772629200,53.44,100.48,5.75,4.05,110.58,261.82,26.67,23,9.684,1008
Kanpur,1772632800,54.88,100.69,7.25,3.93,94.22,297.35,26.67,23,9.684,1008
Kanpur,1772636400,56.19,101.2,8.28,3.8,82.34,330.18,26.67,23,9.684,1008
Kanpur,1772640000,56.29,100.1,8.74,3.55,72.7,351.16,26.67,23,9.684,1008
Kanpur,1772643600,57.08,100.72,9.1,3.34,66.31,371.41,26.67,23,9.684,1008
Kanpur,1772647200,57.56,100.52,9.32,2.96,60.8,383.18,26.67,23,9.684,1008
Kanpur,1772650800,56.92,98.35,8.99,2.44,56.0,380.94,26.67,23,9.684,1008
Kanpur,1772654400,56.63,97.31,8.35,2.09,53.16,378.25,26.67,23,9.684,1008
Kanpur,1772658000,56.15,96.84,7.56,1.89,52.39,372.61,26.67,23,9.684,1008
Kanpur,1772661600,54.89,95.21,6.73,1.78,52.87,360.87,26.67,23,9.684,1008
Kanpur,1772665200,53.65,92.32,6.21,1.66,52.75,351.93,26.67,23,9.684,1008
Kanpur,1772668800,52.4,89.66,5.85,1.62,53.51,341.68,26.67,23,9.684,1008
Kanpur,1772672400,51.0,87.93,5.81,1.72,54.15,333.3,26.67,23,9.684,1008
Kanpur,1772676000,50.14,88.79,6.39,2.06,54.61,335.28,26.67,23,9.684,1008
Kanpur,1772679600,49.4,91.27,5.99,2.46,59.02,332.45,26.67,23,9.684,1008
Kanpur,1772683200,49.18,95.12,4.61,2.93,71.16,316.85,26.67,23,9.684,1008
Kanpur,1772686800,51.18,98.81,3.47,3.2,85.06,306.0,26.67,23,9.684,1008
Kanpur,1772690400,56.42,107.25,2.35,3.49,103.85,293.01,26.67,23,9.684,1008
Kanpur,1772694000,52.93,119.92,1.21,5.19,134.75,223.42,26.67,23,9.684,1008
Kanpur,1772697600,50.85,119.14,0.97,5.27,138.56,195.72,26.67,23,9.684,1008
Kanpur,1772701200,50.22,118.05,0.96,5.19,138.23,185.66,26.67,23,9.684,1008
Kanpur,1772704800,51.8,119.57,1.31,5.11,136.23,190.83,26.67,23,9.684,1008
Kanpur,1772708400,53.92,120.51,2.11,4.87,129.32,204.82,26.67,23,9.684,1008
Kanpur,1772712000,55.56,121.42,3.43,4.74,121.18,221.23,26.67,23,9.684,1008
Kanpur,1772715600,56.96,121.48,4.81,4.69,111.73,239.93,26.67,23,9.684,1008
Kanpur,1772719200,58.83,121.2,5.57,4.74,103.84,262.7,26.67,23,9.684,1008
Kanpur,1772722800,60.51,120.02,6.04,4.76,98.51,284.04,26.67,23,9.684,1008
Kanpur,1772726400,61.18,116.03,6.35,4.51,91.73,300.79,26.67,23,9.684,1008
Kanpur,1772730000,62.99,114.47,6.91,4.18,84.38,325.39,26.67,23,9.684,1008
Kanpur,1772733600,65.07,114.1,7.33,3.73,77.23,346.67,26.67,23,9.684,1008
Kanpur,1772737200,66.33,112.49,7.33,3.07,68.99,357.97,26.67,23,9.684,1008
Kanpur,1772740800,67.77,111.75,7.24,2.44,60.51,371.03,26.67,23,9.684,1008
Kanpur,1772744400,68.91,111.53,7.15,1.92,53.01,381.72,26.67,23,9.684,1008
Kanpur,1772748000,68.84,110.18,7.08,1.51,45.81,386.13,26.67,23,9.684,1008
Kanpur,1772751600,68.83,109.55,7.16,1.22,39.73,391.22,26.67,23,9.684,1008
Kanpur,1772755200,68.67,109.59,7.34,1.07,35.01,395.4,26.67,23,9.684,1008
Kanpur,1772758800,68.4,110.6,7.84,1.13,30.63,403.72,26.67,23,9.684,1008
Kanpur,1772762400,68.81,114.54,8.87,1.5,26.99,427.23,26.67,23,9.684,1008
Kanpur,1772766000,69.16,119.87,8.0,1.86,29.54,445.52,26.67,23,9.684,1008
Kanpur,1772769600,70.53,128.03,6.24,2.29,45.36,431.61,26.67,23,9.684,1008
Kanpur,1772773200,75.25,133.88,5.23,2.4,63.6,430.24,26.67,23,9.684,1008
Kanpur,1772776800,87.2,146.66,3.84,2.58,89.96,428.94,26.67,23,9.684,1008
Kanpur,1772780400,80.26,138.3,1.26,11.37,150.69,313.23,26.67,23,9.684,1008
Kanpur,1772784000,68.53,120.32,0.98,10.7,151.64,261.07,26.67,23,9.684,1008
Kanpur,1772787600,64.16,112.55,0.99,9.56,149.24,244.24,26.67,23,9.684,1008
Kanpur,1772791200,65.18,111.14,1.82,8.57,141.23,255.05,26.67,23,9.684,1008
Kanpur,1772794800,67.6,111.46,3.4,7.46,127.37,279.74,26.67,23,9.684,1008
Kanpur,1772798400,69.14,111.94,5.67,6.68,114.13,305.85,26.67,23,9.684,1008
Kanpur,1772802000,71.26,113.45,8.01,6.26,98.86,340.26,26.67,23,9.684,1008
Kanpur,1772805600,74.95,117.34,9.4,6.12,85.52,382.74,26.67,23,9.684,1008
Agra,1772413200,51.28,94.47,6.32,1.37,46.86,300.65,28.62,13,6.408,1008
Agra,1772416800,51.28,95.93,7.64,1.81,44.18,317.22,28.62,13,6.408,1008
Agra,1772420400,51.32,98.86,8.38,2.65,46.81,335.09,28.62,13,6.408,1008
Agra,1772424000,51.71,104.47,6.64,4.84,65.52,322.13,28.62,13,6.408,1008
Agra,1772427600,51.7,103.53,5.7,5.26,76.37,321.25,28.62,13,6.408,1008
Agra,1772431200,54.92,105.96,4.64,5.34,95.58,321.69,28.62,13,6.408,1008
Agra,1772434800,46.55,113.81,0.99,5.13,137.77,192.81,28.62,13,6.408,1008
